,Round.1,Cell type number,Final.cell.type,X,Y,CD68,PDGFRb,CD56,PanCK,CAV1,Vim,CD90,PDPN,CD45,Ki67,MUC1,EpCAM,aSMA,CD3,CD4,CD8,CD31
117,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,6032.376923,5402.1,637.4883721,0,638.0639535,6.953488372,292.0232558,11333.53488,6.895348837,0,0.139534884,0,0,19.19186047,48759.01744,31.19767442,42.80232558,72.45348837,0
118,Immune ,20,Immune ,6518.395062,5401,688.324,0,139.404,49.724,0,11412.916,255.672,0,888.828,0,0,2.336,1317.208,1323.42,249.652,73.808,0
119,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6095.692308,5405.057692,619.8311688,0,67.63636364,2733.954545,0,566.4090909,0,0,0.058441558,0,0,0.019480519,0.038961039,65.17532468,40.35714286,33.9025974,0
120,Immune ,20,Immune ,6485.171171,5404.531532,715.8228571,0,151.4457143,49.62285714,0,15913.85714,43.54285714,247.2,1882.96,0,0,1.96,0.034285714,1695.92,56.37142857,734.3085714,0
121,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,5835.4,5408.725,540.3636364,0,57.64171123,39406.82594,0,1792.042781,7.695187166,0,0.14973262,0,0,2.153583618,0,40.85026738,31.83957219,37.78074866,0
122,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,6065.678808,5407.86755,713.8032787,0,40.31803279,8874.167213,0.344262295,10069.01639,147.2885246,0,0,0,0,1559.367213,57.10491803,58.23278689,43.7442623,41.6295082,0
123,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,6044.829412,5413.017647,1029.717391,0,291.8967391,378.3043478,32.95108696,14007.11957,140.8586957,0,0.239130435,0,0,719.3423913,43780.8913,54.89130435,129.6032609,145.673913,0
124,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,5856.37234,5415.196809,2629.946058,0,96.22821577,1888.900415,0.070539419,15360.79253,3.153526971,0,1.074688797,0,0,52.12033195,20247.53942,51.60165975,86.53941909,58.52697095,0.045643154
125,Immune ,20,Immune ,6271.323171,5416.402439,309.7633929,9.066964286,58.45982143,81.74107143,33.55803571,12049.14732,0,17.20089286,1559.486607,0,411.0892857,0.290178571,22.53571429,934.8616071,528.0178571,801.53125,163.4464286
126,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6092.916667,5420.708333,486.8636364,0,39.80909091,28394.24825,0,2050.263636,1529.236364,0,2.972727273,0,0,2774.519231,14.10909091,61.76363636,32.46363636,54.20909091,0
127,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6592.030928,5416.659794,755.8181818,0,109.6363636,49.34224599,0,18922.42781,4.818181818,0,0.914438503,0,0,4.229946524,214.9251337,64.37433155,42.93582888,68.53475936,0
128,Immune ,20,Immune ,6251.112069,5419.543103,833.2206573,1544.384977,8966.469484,519.2300469,3729.023474,5841.286385,8.502347418,7582.112676,1447.57277,5361.012931,5864.924883,242.5774648,12806.17371,5684.399061,14390.13615,18832.78873,13543.22066
129,Unknown,0,Unknown,5938.530201,5420.412752,568.5777778,0,40.8037037,54.4962963,0,20060.36667,121.4148148,0,0.877777778,0,0,0.451851852,1.3,52.55185185,57.64074074,45.65925926,0
130,Immune ,20,Immune ,6479.380952,5422.847619,764.6513158,0,113.4539474,45.34868421,0,15456.94079,24.53289474,90.82236842,1539.960526,0,0,1.506578947,123.8223684,2153.809211,137,368.5855263,0
131,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6158.036199,5423.033937,560.6435331,0,53.92744479,26771.65306,0,4798.104101,11.08201893,0,0.397476341,0,0,640.5136054,277.8990536,43.56782334,37.75078864,47.22712934,0
132,Unknown,0,Unknown,6521.75,5424.048611,286.244373,0,194.5562701,47.43729904,0,6755.874598,1.971061093,0,239.4790997,0,0,2.263665595,0.144694534,233.7459807,47.67845659,103.9967846,0
133,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6604.485714,5426.542857,872.0243902,0,106.3109756,59.50609756,0.237804878,15980.94512,3.664634146,0,0,0,0,0,861.152439,48.26829268,66.07317073,76.30487805,0
134,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,5839.995671,5428.662338,1396.867424,0,49.1969697,10984.93182,0.007575758,7423.583333,13.28030303,0,0.678030303,0,0,487.0113636,4170.613636,41.02272727,56.60984848,36.61742424,18.93939394
135,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,6051.305556,5430.555556,1086.977778,0,58.18888889,2.888888889,0,11222.76667,588.2666667,0,4.677777778,0,0,0,29574.21111,78.26666667,131.1333333,57.38888889,0
136,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,6176.257426,5431.732673,1135.28481,0,33.46202532,15064.8481,0,23999.58228,6.069620253,0,0,0,0,1327.107595,209.2594937,39.08227848,28.53164557,64.93037975,0
137,Immune ,20,Immune ,6257.532934,5431.640719,980.6075949,197.6518987,1258.202532,128.0443038,873.3860759,10841.32278,3.037974684,1855.879747,1507.607595,22.43712575,386.4240506,21.36708861,2059.335443,1966.335443,4064.71519,1392.905063,645.6012658
138,Unknown,0,Unknown,6412.778547,5433.581315,848.0337838,0,130.3918919,57.24324324,0,20895.76351,4.844594595,257.5067568,1014.952703,0,0,7.189189189,0,1540.64527,589.5033784,71.70945946,0
139,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,5875.26875,5437.66875,707.3430962,0,74.92468619,67.29288703,0.820083682,8955.033473,9.451882845,0,149.2635983,0,0,0.033472803,5975.665272,994.9456067,297.2635983,35.64853556,0.50209205
140,aSMA+CD90+PDGFRb-PDPN-CAV1+,11,aSMA+CD90+PDGFRb-PDPN-CAV1+,5954.623256,5437.930233,1552.330612,0,45.71020408,75.09387755,37.59183673,8065.212245,1463.355102,0,8.375510204,0,0,0.204081633,41.9755102,30.93469388,82.03673469,38.20408163,0
141,Unknown,0,Unknown,6474.909605,5437.971751,940.8815166,0,108.6682464,60.85308057,0,22834.35071,16.66824645,314.9052133,557.5924171,0,0,0.421800948,0,1083.578199,78.47393365,388.6161137,0
142,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,6059.554348,5438.695652,1434.884393,0,106.1907514,3.653179191,0.36416185,16738.36994,841.5953757,0,126.9017341,0,0,4.38150289,26468.36994,64.13294798,75.39884393,78.67052023,7.445086705
143,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,6090.524444,5440.648889,2539.902834,9.526315789,155.8421053,2235.506073,12.07287449,28858.97166,5779.481781,0,615.4534413,0,0,483.7408907,12352.68016,50.19838057,43.98380567,86.72874494,2425.267206
144,Unknown,0,Unknown,6241.906977,5440.511628,383.6491228,0,357.6081871,93.92397661,0.438596491,6480.520468,2.970760234,164.1461988,116.4853801,0,0,3.824561404,19.13450292,340.2748538,862.4035088,97.29824561,0.029239766
145,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,6631.784884,5439.872093,505.9380165,0,89.04545455,33.18595041,994.3347107,9726.231405,0.095041322,0,0.082644628,0,0,2.099173554,34148.0124,46.23140496,84.2892562,58.29338843,0
146,Endothelial ,19,Endothelial ,5793.82906,5442.888889,446.0516129,0,55.03225806,87.01290323,0,40507.38065,269.1548387,0,0.612903226,0,0,6.696774194,54.75483871,56.76129032,49.38064516,113.4,4800
147,Unknown,0,Unknown,6655.883721,5446.534884,708.9891892,0,79.64864865,93.92432432,0,18767.32973,30.12432432,0,3.659459459,0,0,4.681081081,2.821621622,47.4,69.83783784,83.67567568,0
148,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6520.280702,5447.701754,604.9069767,0,64.2,107.0511628,0,12458.55349,4.209302326,0,1.344186047,0,0,1.041860465,157.2883721,64.23255814,34.88372093,48.01860465,0
149,Endothelial ,19,Endothelial ,5805.613793,5448.289655,668.6229508,0,44.90163934,89.54918033,0,31755.09016,745.1557377,0,10.67213115,0,0,2.549180328,252.4262295,37.18852459,61.41803279,125.352459,10920.2541
150,Unknown,0,Unknown,5991.594203,5449.246377,968.59375,0,27.475,78.925,0,16125.6625,0,0,1.125,0,0,4.00625,0.00625,55.225,36.4875,46.2375,0
151,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6705,5447.860465,1040.367647,0,128.1323529,120.2279412,0,13964.84559,135.9264706,0,2.683823529,0,0,2.875,818.8970588,90.97794118,77.41911765,62.69852941,9.367647059
152,Endothelial ,19,Endothelial ,6392.200803,5450.763052,1615.597173,177.3250883,1377.342756,110.9399293,654.4699647,11733.4735,0.049469965,957.3321555,1146.035336,497.9116466,431.4805654,40.9540636,624.0388693,1291.077739,3470.833922,4146.240283,1749.975265
153,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,6195.79021,5450.356643,493.1526104,0,155.8393574,1204.084337,0,10340.26908,5.883534137,0,0,0,0,166.2570281,9036.052209,42.64658635,57.92369478,45.90763052,0
154,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,5817.783505,5453.329897,851.459893,0,46.4973262,176.9679144,0,32174.51872,1412.197861,0,409.3636364,0,0,5.14973262,25.32085561,725.1497326,59.5026738,117.2673797,6264.224599
155,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6115.355556,5453.255556,740.0742358,0,48.82969432,22355.78603,0.72489083,2706.148472,778.5764192,0,0.611353712,0,0,2151.550218,4417.043668,50.20524017,47.20524017,51.97379913,0
156,Endothelial ,19,Endothelial ,6712.626214,5459.970874,1109.825726,0,71.56846473,70.11618257,0,21860.39004,100.7178423,0,13.15767635,0,0,1.269709544,1610.207469,35.9626556,46.91286307,56.18672199,1863.33195
157,Endothelial ,19,Endothelial ,5836.438017,5461.801653,520.1392405,0,30.35443038,96.60759494,0.17721519,19165.39241,83.01265823,0,20.14556962,0,0,3.462025316,304.835443,69.60126582,50.96202532,65.80379747,511.2025316
158,Endothelial ,19,Endothelial ,5942.544304,5463.468354,2240.950617,0,42.80864198,27.5,0,17878.62346,6.820987654,0,199.3580247,0,0,2.067901235,0,29.49382716,65.95679012,55.04938272,23.91358025
159,Endothelial ,19,Endothelial ,6095.190476,5463.028571,2380.476744,0,197.0755814,0.331395349,47.9127907,21301.18023,2337.127907,0,95.60465116,0,0,4.279069767,1730.412791,49.04651163,122.3255814,68.87209302,4536.656977
160,Unknown,0,Unknown,5926.348837,5465.883721,2213.208696,0,32.89565217,87.85217391,0.852173913,9039.217391,0,0,307.7913043,0,0,0.660869565,0,36.43478261,40.52173913,37.3826087,6.6
161,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,6135.051852,5466.496296,1167.731148,0,55.93442623,34658.76284,0,13817.04918,120.6065574,0,0,0,0,1771.745721,0,66.99672131,45.2,73.92131148,0
162,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6069.922078,5469.597403,548.6241611,0,183.7852349,115.4127517,0,8969.338926,0.010067114,0,3.5,0,0,2.251677852,10760.17785,45.32550336,29.72483221,50.4966443,9.318791946
163,Unknown,0,Unknown,6727.644444,5470.644444,1338.297521,0,31.67768595,33.53719008,0,22261.52893,0,0,22.33884298,0,0,0,0,1556.024793,121.0495868,293.677686,0.297520661
164,Endothelial ,19,Endothelial ,5874.655462,5471.47619,1658.054381,0,41.96374622,85.16012085,401.9758308,26440.26284,1125.854985,0,0.314199396,0,0,3.241691843,682.3564955,61.92749245,55.18429003,82.73111782,20889.59819
165,Unknown,0,Unknown,6692.246377,5471.690821,376.785124,0,142.3512397,94.80165289,1.578512397,6110.57438,1.194214876,0,0.917355372,0,0,0.012396694,6.256198347,70.33471074,50.41735537,51.55371901,0
166,Endothelial ,19,Endothelial ,6408.781395,5472.516279,748.2058824,503.7867647,1447.169118,30.53308824,1225.283088,8624.018382,400.7132353,209.3933824,329.125,0,1274.441176,42.73529412,7506.294118,1117.639706,2310.132353,4556,3870.132353
167,Endothelial ,19,Endothelial ,5938.836066,5475.464481,656.4301676,0,37.5698324,104.8044693,2.687150838,9473.865922,1024.480447,0,86.03910615,0,0,1.882681564,7598.614525,225.8603352,65.84357542,65.82122905,896.273743
168,Unknown,0,Unknown,6492.157895,5476,500.5865385,0,91.74038462,61.13461538,0,7424.913462,0,0,0.701923077,0,0,2.317307692,2.480769231,37.71153846,59.88461538,26.125,0.009615385
169,Endothelial ,19,Endothelial ,6674.092437,5475.87395,347.4723618,0,107.8442211,72.67336683,0.110552764,7976.175879,2.045226131,0,0,0,0,5.346733668,0.35678392,47.34170854,32.72864322,39.29145729,95.73366834
170,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,5845.954545,5478.85,627.4347826,0,63.16908213,158.9758454,0,10075.02899,0.415458937,0,0.367149758,0,0,0.671497585,213.4009662,28.0821256,41.8647343,44.71014493,1.019323671
171,Endothelial ,19,Endothelial ,6104.79646,5477.973451,512.6666667,0,48.92896175,23.15846995,0.032786885,14501.22404,2442.825137,0,0,0,0,12.34972678,10850.78689,39.64480874,68.44262295,63.75409836,1287.568306
172,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6554.818868,5479.856604,368.3351499,0,48.41144414,92.74659401,0,5191.904632,0,0,364.8991826,0,0,3.822888283,231.0817439,776.8991826,223.8828338,37.96185286,0
173,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6748.729167,5477.782738,307.2662116,0,51.12627986,22.7883959,0,21532.61433,7.566552901,0,4.163822526,0,0,2.273037543,28.64163823,938.4334471,315.9215017,102.3549488,0
174,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,6219.021858,5483.387978,735.7296417,0,62.72312704,3082.13355,0,16578.79805,1.254071661,0,0,0,0,289.6514658,8087.289902,58.15309446,54.93811075,70.40390879,0
175,Unknown,0,Unknown,6253.481013,5488.43038,311.1845238,0,289.2559524,94.8452381,0,5447.625,4.529761905,0,69.01785714,0,0,3.25,35536.64286,200.4821429,69.23214286,56.64285714,0.047619048
176,Unknown,0,Unknown,6267.977778,5491.466667,1989.925234,0,420.5046729,115.8130841,0,18482.1028,2.168224299,0,692.0560748,0,0,32.11214953,33106.82243,3143.11215,408.5327103,235.1121495,5.691588785
177,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6548.925926,5489.222222,723.4230769,0,46.88461538,79.3974359,0,24101.23077,5.782051282,0,54.82051282,0,0,0,10536.16667,661.4230769,177.4487179,71.71794872,0
178,Unknown,0,Unknown,6729.365854,5488.804878,241.8201754,0,43.40350877,111.3245614,0.973684211,8953.666667,0,0,4.995614035,0,0,2.583333333,0,168.8377193,103.2061404,61.5,0.333333333
179,Endothelial ,19,Endothelial ,5850.9375,5492.0625,551.2844828,0,30.96551724,51.1637931,0,22916.86207,1.931034483,0,0.129310345,0,0,0,1.448275862,64.25,46.18103448,57.55172414,64.09482759
180,Unknown,0,Unknown,5828.364312,5491.312268,420.6017964,0,31.76646707,85.25449102,0,6066.428144,0.239520958,0,0,0,0,2.497005988,6025.302395,43.89520958,51.9011976,37.17964072,0.011976048
181,Endothelial ,19,Endothelial ,5909.781818,5490.945455,1680.791667,0,59.7827381,126.1994048,2326.392857,17920.57143,1570.922619,0,0,0,0,2.258928571,9716.610119,74.97619048,74.53571429,55.0327381,22414.85417
182,Unknown,0,Unknown,6600.181395,5494.623256,4653.502165,0,45.31601732,47.59307359,0.116883117,15796.0303,1.393939394,0,38.64069264,0,0,1.649350649,0.142857143,72.95670996,99.12987013,85.41558442,0
183,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,6137.882353,5494.581699,2379.363636,0,79.11157025,29510.77471,49.09917355,27479.21488,22.15702479,0,0.533057851,0,0,4098.508046,6076.086777,56.84297521,49.68595041,64.5,0
184,Unknown,0,Unknown,6284.849398,5496.349398,1181.137441,0,91.88625592,79.38862559,0,5542.971564,124.3270142,0,60.99052133,0,0,2.180094787,23882.5545,1215.246445,476.0947867,48.71563981,1.502369668
185,Unknown,0,Unknown,6430.405573,5497.334365,272.3035144,0.329073482,70.8115016,56.40255591,12.53354633,5635.383387,6.325878594,1.530351438,59.71884984,1.399380805,0.099041534,0.089456869,1388.86262,432.6709265,153.0447284,37.30351438,6.706070288
186,Immune ,20,Immune ,6630.432432,5498.472973,3305.797619,0,68.13095238,167.1309524,0,25767.2381,0.148809524,0,2745.380952,0,0,0.720238095,241.577381,117.0595238,137.8809524,144.8809524,0
187,Endothelial ,19,Endothelial ,5902.591837,5500.877551,1542.401709,0,57.5042735,94.88034188,0.025641026,10829.55556,2680.470085,0,0,0,0,1.034188034,20712.62393,56.98290598,75.08547009,42.01709402,6527.846154
188,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6559.435583,5501.699387,515.3348624,0,71.55504587,56.98623853,6.362385321,8146.646789,0,0,10.11926606,0,0,0.357798165,31615.84862,139.5045872,91.24770642,42.81192661,0
189,Endothelial ,19,Endothelial ,6021.97037,5502.407407,542.8490566,0,41.36981132,65.89056604,15.36981132,9800.90566,847,0,0.003773585,0,0,1.120754717,1465.890566,51.66792453,44.87924528,42.26037736,8710.818868
190,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,6330.668478,5502.413043,1183.029289,0,66.29707113,51.68200837,0,13184.00418,2221.389121,0,2.372384937,0,0,0.142259414,21231.53556,45.28033473,116.5146444,73.44769874,0
191,Unknown,0,Unknown,6581.121951,5502.634146,377.0352941,0,29.52941176,28.37647059,0,3018.505882,0,0,1.270588235,0,0,1.952941176,168.4352941,29.37647059,35.70588235,20.76470588,0
192,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,6661.405405,5505.644144,601.0390879,0,52.60586319,127.5602606,297.0521173,11576.83062,1.03257329,0,9.693811075,0,0,0.889250814,8972.114007,63.14332248,45.52117264,66.59934853,0
193,Endothelial ,19,Endothelial ,5932.941667,5509.108333,486.9339623,0,59.07075472,91.44811321,0,11948.35377,0.400943396,0,0.16509434,0,0,0,0,57.00943396,39.28773585,47.33018868,12441.95755
194,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6221.696809,5511.494681,364.3777778,0,32.85185185,4606.007407,0,5460.737037,0.614814815,0,0.022222222,0,0,10.97037037,0.577777778,55.87407407,39.68148148,45.62222222,0
195,Endothelial ,19,Endothelial ,6395.31,5510.31,1752.306452,0,33.8655914,48.51075269,555.4731183,23066.96237,2011.032258,0,0.225806452,0,0,4.091397849,19334.05376,53.17741935,53.81182796,48.82258065,30712.50538
196,Immune ,20,Immune ,6644.833333,5510.884615,1479.023952,0,45.37724551,122.1317365,14.98203593,17009.29341,0.293413174,0,800.6826347,0,0,0.005988024,16542.53892,43.91017964,54.78443114,86.00598802,0
197,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,6583.696356,5511.951417,1641.037234,0,56.81914894,30.93085106,214.1702128,7875.521277,0,0,42.46808511,0,0,3.632978723,12637.80851,65.05319149,87.21808511,46.63297872,0
198,Unknown,0,Unknown,6610.977778,5512.666667,1128.580357,0,41.20535714,118.125,0.026785714,1757.035714,1.348214286,0,0.419642857,0,0,1.339285714,29289.5625,61.28571429,98.92857143,39.36607143,0
199,Unknown,0,Unknown,6118.66805,5512.813278,3963.421053,0,50.7518797,21.08646617,0,12206.44361,5.744360902,0,269.1278195,0,0,0.263157895,136.481203,688.0338346,333.5300752,45.0037594,0
200,Unknown,0,Unknown,6429.007692,5516.623077,583.9679487,0,80.36538462,49.60897436,0.147435897,11767.10256,0.051282051,0,1.346153846,0,0,1.698717949,0.493589744,47.51282051,36.1474359,43.45512821,0
201,Unknown,0,Unknown,6319.611111,5520.486111,651.5114504,0,51.8778626,72.44529262,0,2799.954198,219.9312977,0,16.16030534,0,0,0.987277354,2428.587786,121.2697201,78.99491094,31.60559796,0
202,Unknown,0,Unknown,6602.462312,5518.954774,939.4011299,0,39.38983051,23.79661017,50.72881356,4374.638418,0,0,5.327683616,0,0,0.073446328,24142.66102,61.61581921,92.6440678,62.10734463,0
203,Unknown,0,Unknown,6697.142857,5516.071429,391.972028,0,29.18881119,68.4965035,0,4193.93007,0.111888112,0,0.51048951,0,0,3.216783217,0.706293706,32.34965035,57.7972028,41.23076923,0
204,Unknown,0,Unknown,6004.013158,5518.394737,385.7837838,0,62.1027027,66.10810811,0,8997.021622,0,0,21.58378378,0,0,0,0,621.2702703,224.1567568,39.27027027,0.92972973
205,Endothelial ,19,Endothelial ,6381.455814,5521.4,1916.301158,0,70.23166023,98.25482625,246.2509653,15691.19305,4510.227799,0,0.915057915,0,0,14.86100386,43623.67568,47.34362934,70.47490347,63.26640927,11212.3166
206,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,6087.825,5522.708333,482.7584541,0,47.85990338,140.0193237,18,7630.637681,15.02898551,0,0,0,0,0.014492754,52.46859903,28.90821256,42.06280193,42.56038647,0.22705314
207,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,6732.054945,5522.131868,225.104712,0,61.2565445,49.16753927,248.1937173,7349.670157,0.020942408,0,0,0,0,1.32460733,24951.08377,56.61256545,56.60732984,49.45549738,0
208,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6180.453488,5523.910853,629.7811321,0,45.67924528,11174.44361,0,4447.65283,0.109433962,0,0,0,0,1100.157895,0.169811321,46.71320755,35.55471698,46.85283019,0
209,Unknown,0,Unknown,6005.297872,5527.148936,640.8478261,0,112.3369565,154.0108696,0,4958.858696,0,0,12.76086957,0,0,1.543478261,0,416.3478261,92.01086957,33.84782609,3.576086957
210,Endothelial ,19,Endothelial ,6027.296875,5525.125,727.0432432,0,63.06486486,91.24864865,0,15943.42703,66.56756757,0,0.556756757,0,0,0,209.227027,47.00540541,50.15675676,59.76216216,10135.56757
211,Unknown,0,Unknown,6541.763158,5524.513158,301.9230769,0,54.25384615,53.59230769,126.5461538,1678.507692,0,0,0.076923077,0,0,0,899.5615385,58.53076923,37.96153846,31.30769231,0
212,Endothelial ,19,Endothelial ,6058.562753,5527.558704,1000.842657,0,63.49300699,74.87412587,412.8531469,19835.20979,811.7832168,0,2.055944056,0,0,2.370629371,907.6048951,65.10839161,58.38811189,64.3951049,6274.367133
213,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,5865.285714,5530.723214,391.7692308,0,50.85042735,92.49145299,0,6788.641026,12.69230769,0,382.1282051,0,0,0,9990.893162,815.965812,54.26068376,221.6581197,0
214,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6272.8125,5528.0625,350.7029703,0,21,4382.277228,0,352.4059406,3.118811881,0,0,0,0,8.495049505,12.06930693,48.82178218,33.46534653,37.82178218,0
215,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6709.901818,5528.527273,961.1056338,0,38.07394366,44.09859155,0,8116.591549,2.225352113,0,0.288732394,0,0,1.095070423,4663.334507,46.5,58.63732394,62.46478873,0
216,Endothelial ,19,Endothelial ,5777.573171,5530.689024,790.6860465,0,61.46899225,150.003876,92.63178295,16289.72093,335.9534884,0,3.034883721,0,0,0.744186047,1861.976744,47.74418605,61,60.49224806,3537.918605
217,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6356.478495,5527.903226,380.3294461,0,102.7346939,132.2361516,1.206997085,5246.740525,265.1399417,0,129.7376093,0,0,1.064139942,22132.50146,343.6763848,50.16618076,72.87755102,0
218,Unknown,0,Unknown,6114.238739,5530.157658,1072.684444,0,65.04444444,64.73333333,0,16559.89778,0.288888889,0,509.4088889,0,0,5.955555556,0.088888889,2035.4,633.5866667,62.70666667,0
219,Unknown,0,Unknown,5960.788079,5534.15894,1114.34359,104.5384615,1103.902564,115.4923077,585.6205128,17515.85641,92.77948718,74.98974359,193.3435897,483.3311258,930.2666667,35.37948718,1431.641026,447.2717949,1076.861538,2315.917949,5920.246154
220,Unknown,0,Unknown,6550.524752,5534.579208,288.0995025,0,48.23880597,32.54228856,185.4925373,4634.716418,0.089552239,0,3.044776119,0,0,2.656716418,22022.27363,49.17910448,52.12437811,44.80099502,0
221,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6319.25,5536.333333,569.3964497,0,115.4674556,2.153846154,0,6713.852071,0,0,0.24852071,0,0,3.562130178,26825.63905,54,51.0295858,47.9408284,0
